UniqueID,BottleNo,True Bottle ID,NumID,Location No,Distance From Dam,Lake ID (4 dig.),Sampling Type (B/S),NH4Results,NOxResults,PO4Results,TPResults,NH4 BDL,Nox BDL,PO4 BDL,TP BDL,Microcystin Concentration,Chla (Avg 24 and on),Pheo (Avg 24 and on),NPOC (AVG) mg/L? [TOC],TN (AVG) mg/L? [TOC],Secchi Depth (m),Lat,Long,Month,Day,Year,Exclude,Date,FLIR,TIMEHHMMSS,DATEMMDDYYYY,FILENAME,FAULTCODE,BAROMETERMMHG,CONDSCM,SPCONDSCM,TDSMGL,SALPSU,NLFCONDSCM,DEPTHM,VERTICALPOSITIONM,PRESSUREPSIA,ODOSAT,ODOMGL,ODOCB,GPSLATITUDE,GPSLONGITUDE,ALTITUDEM,ORPMV,PH,PHMV,CABLEPWRV,BATTERYV,TEMPC,TURBIDITYFNU,TSSMGL,FULLDATETIME,SITE,BAND 1,BAND 2,BAND 3,BAND 4,BAND 5,BAND 6,BAND 7,BAND 8
10152,20230623-SALA-B8,20230623-SALA-B8,3108,8,9370,SALA,Boat,1.06535,3.6315,0.3215,0.077,1.06535,3.6315,0.3215,0.05,0.170919583,45.42,NaN,NaN,NaN,NaN,40.766799,-85.597629,6,23,2023,FALSE,6/23/2023,NaN,18:27:17,6/23/2023,NaN,NaN,739.3,578.9,588.8,588837,0.28,589.8,0.226,0.22,0.321,-333.5,-27.97,-333.5,40.76682,-85.59758,230.3,149.4,8.65,-137.3,11.8,0,24.118,5.94,0,6/23/2023,SALA-B8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10153,20230623-SALA-B9,20230623-SALA-B9,3109,9,10331,SALA,Boat,NaN,NaN,NaN,0.0815,NaN,NaN,NaN,0.05,0.096448704,50.60,NaN,NaN,NaN,NaN,40.756483,-85.594418,6,23,2023,FALSE,6/23/2023,NaN,18:43:39,6/23/2023,NaN,NaN,739,615.3,617.9,617923,0.3,618.2,0.226,0.22,0.321,-245.1,-20.31,-245.1,40.75637,-85.59444,231.8,148.3,8.76,-144.2,11.8,0,24.774,10.33,0,6/23/2023,SALA-B9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10154,20230623-SALA-B10,20230623-SALA-B10,3110,10,11270,SALA,Boat,0.8066,3.0035,0.3285,0.0635,0.8066,3.0035,0.3285,0.05,0.082638852,22.09,NaN,NaN,NaN,NaN,40.756181,-85.581932,6,23,2023,FALSE,6/23/2023,NaN,18:59:01,6/23/2023,NaN,NaN,739.1,661.2,672.1,672116,0.33,673.2,0.235,0.27,0.334,-331.7,-27.79,-331.7,40.75617,-85.58183,228.8,124.2,8.55,-131.4,11.8,0,24.149,6.4,0,6/23/2023,SALA-B10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10155,20230623-SALA-B11,20230623-SALA-B11,3111,11,NaN,SALA,Boat,1.29175,4.1565,0.3975,0.09,1.29175,4.1565,0.3975,0.05,0.028128046,38.96,NaN,NaN,NaN,NaN,40.746033,-85.568811,6,23,2023,FALSE,6/23/2023,NaN,19:50:01,6/23/2023,NaN,NaN,738.8,751.2,756.1,756113,0.37,756.6,0.209,0.207,0.297,-206.4,-17.13,-206.4,40.74574,-85.56885,230.3,145.8,8.39,-122,11.8,0,24.661,9.33,0,6/23/2023,SALA-B11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10156,20230623-SALA-B12,20230623-SALA-B12,3112,12,NaN,SALA,Boat,NaN,NaN,NaN,0.067,NaN,NaN,NaN,0.05,0.037333642,33.69,NaN,NaN,NaN,NaN,40.746825,-85.548726,6,23,2023,FALSE,6/23/2023,NaN,20:13:03,6/23/2023,NaN,NaN,738.7,839.4,829.9,829923,0.41,828.9,0.251,0.242,0.356,-159.9,-13.04,-159.9,40.7467,-85.54858,230.9,99.4,8.6,-135.1,11.8,0,25.596,20.93,0,6/23/2023,SALA-B12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10157,20230623-SALA-B13,20230623-SALA-B13,3113,13,5180,SALA,Boat,NaN,NaN,NaN,0.0545,NaN,NaN,NaN,0.05,0.089851525,7.39,NaN,NaN,NaN,NaN,40.78012,-85.637044,6,23,2023,FALSE,6/23/2023,NaN,21:19:01,6/23/2023,NaN,NaN,738.4,572,565.8,565811,0.27,565.2,0.229,0.234,0.325,-285.5,-23.31,-285.5,40.78012,-85.63697,232,129.6,8.56,-132.5,11.8,0,25.572,6.06,0,6/23/2023,SALA-B13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10158,20230627-MISS-S1,20230627-MISS-S?,?,?,NaN,MISS,Shore,NaN,NaN,NaN,0.051,NaN,NaN,NaN,0.05,1.024728833,38.85,NaN,NaN,NaN,NaN,40.714056,-85.937066,6,27,2023,FALSE,6/27/2023,NaN,10:04:49,6/27/2023,NaN,NaN,737.4,467.1,483.8,483778,0.23,485.4,0.259,0.274,0.367,-347,-29.62,-347,40.71411,-85.93708,221.1,241.6,7.96,-99.2,11.8,0,23.191,7.35,0,6/27/2023,MISS-S1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10159,20230627-MISS-S2,20230627-MISS-S?,?,?,NaN,MISS,Shore,0.1621,3.593,-0.01,0.0545,0.1621,3.593,0.05,0.05,1.861137987,43.99,NaN,NaN,NaN,NaN,40.714628,-85.937873,6,27,2023,FALSE,6/27/2023,NaN,10:20:33,6/27/2023,NaN,NaN,737.2,463,482.8,482752,0.23,484.7,0.039,0.053,0.055,-351.9,-30.23,-351.9,40.71465,-85.93779,221.6,185.5,8.05,-104.4,11.8,0,22.863,16.1,0,6/27/2023,MISS-S2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10160,20230627-MISS-S3,20230627-MISS-S?,?,?,NaN,MISS,Shore,0.32155,3.4715,0.151,0.043,0.32155,3.4715,0.151,0.05,1.183388031,23.68,NaN,NaN,NaN,NaN,40.705238,-85.953679,6,27,2023,FALSE,6/27/2023,NaN,11:08:43,6/27/2023,NaN,NaN,737.5,459.3,481.6,481638,0.23,483.8,0.55,0.532,0.78,-321.4,-27.76,-321.4,40.70523,-85.95372,228.3,129.4,8.12,-108.3,11.8,0,22.576,9.75,0,6/27/2023,MISS-S3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10161,20230627-MISS-S4,20230627-MISS-S?,?,?,NaN,MISS,Shore,NaN,NaN,NaN,0.08575,NaN,NaN,NaN,0.05,2.8600079,45.79,NaN,NaN,NaN,NaN,40.703391,-85.936472,6,27,2023,FALSE,6/27/2023,NaN,11:36:39,6/27/2023,NaN,NaN,737.5,458.7,478.5,478452,0.23,480.4,0.044,0.044,0.063,-348.4,-29.94,-348.4,40.70336,-85.93655,226.7,110.7,8.32,-119.8,11.8,0,22.837,7.79,0,6/27/2023,MISS-S4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10162,20230627-MISS-S5,20230627-MISS-S?,?,?,NaN,MISS,Shore,NaN,NaN,NaN,0.08975,NaN,NaN,NaN,0.05,2.607025035,49.53,NaN,NaN,NaN,NaN,40.702609,-85.93613,6,27,2023,FALSE,6/27/2023,NaN,11:48:16,6/27/2023,NaN,NaN,737.7,457.7,478.1,478060,0.23,480.1,0.056,0.067,0.079,-377.1,-32.45,-377.1,40.70257,-85.93612,224.4,115.4,8.32,-120.1,11.8,0,22.767,8.02,0,6/27/2023,MISS-S5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10163,20230627-MISS-S6,20230627-MISS-S?,?,?,NaN,MISS,Shore,NaN,NaN,NaN,0.088,NaN,NaN,NaN,0.05,1.572418316,66.42,NaN,NaN,NaN,NaN,40.700673,-85.935236,6,27,2023,FALSE,6/27/2023,NaN,12:03:06,6/27/2023,NaN,NaN,737.8,454.6,476.3,476322,0.23,478.5,0.049,0.05,0.07,-357.4,-30.85,-357.4,40.7007,-85.93526,225,113.5,8.37,-123.1,11.8,0,22.612,10.28,0,6/27/2023,MISS-S6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10164,20230627-MISS-S7,20230627-MISS-S?,?,?,NaN,MISS,Shore,0.0914,3.357,0.064,0.0515,0.05,3.357,0.05,0.05,3.25839487,32.98,NaN,NaN,NaN,NaN,40.680439,-85.895401,6,27,2023,FALSE,6/27/2023,NaN,13:37:05,6/27/2023,NaN,NaN,737.9,478.9,491.2,491201,0.24,492.4,0.502,0.501,0.712,-328.6,-27.79,-328.6,40.6804,-85.89543,219.7,122.8,8.27,-117.2,11.8,0,23.692,9.11,0,6/27/2023,MISS-S7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10165,20230627-MISS-S8,20230627-MISS-S?,?,?,NaN,MISS,Shore,0.477,4.647,0.1415,0.097,0.477,4.647,0.1415,0.05,1.094487753,57.31,NaN,NaN,NaN,NaN,40.668534,-85.848681,6,27,2023,FALSE,6/27/2023,NaN,14:12:05,6/27/2023,NaN,NaN,738,567.4,579.2,579242,0.28,580.4,0.05,0.041,0.071,-414.7,-34.9,-414.7,40.66854,-85.8487,221.6,100.8,8.16,-111.2,11.8,0,23.933,10.16,0,6/27/2023,MISS-S8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10166,20230630-SHAF-S2,20230630-SHAF-S?,?,?,NaN,SHAF,Shore,0.0157,1.083,0.008,NaN,0.05,1.083,0.05,NaN,NaN,10.25,NaN,NaN,NaN,NaN,40.80881,-86.79469,6,30,2023,FALSE,6/30/2023,NaN,11:02:01,6/30/2023,NaN,NaN,742.6,676,703.5,703499,0.34,706.2,0.56,0.58,0.795,-331.3,-28.39,-331.3,40.80874,-86.79464,198.3,126.5,7.78,-89.7,11.8,0,22.954,2.14,0,6/30/2023,SHAF-S2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10167,20230630-SHAF-S3,20230630-SHAF-S?,?,?,NaN,SHAF,Shore,0.0266,0.216,0.003,NaN,0.05,0.216,0.05,NaN,NaN,44.68,NaN,NaN,NaN,NaN,40.823822,-86.794567,6,30,2023,FALSE,6/30/2023,NaN,10:36:52,6/30/2023,NaN,NaN,742.6,580.8,592.9,592925,0.29,594.1,0.494,0.493,0.701,-439.6,-36.99,-439.6,40.82385,-86.79471,195.8,132.9,7.76,-88.6,11.8,0,23.931,1.69,0,6/30/2023,SHAF-S3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10168,20230630-SHAF-S4,20230630-SHAF-S?,?,?,NaN,SHAF,Shore,0.3578,0.145,0.073,NaN,0.3578,0.145,0.05,NaN,NaN,44.51,NaN,NaN,NaN,NaN,40.84339,-86.81749,6,30,2023,FALSE,6/30/2023,NaN,10:13:01,6/30/2023,NaN,NaN,743.1,590,616.2,616200,0.3,618.8,0.118,0.113,0.168,-364.8,-31.38,-364.8,40.84341,-86.81745,191.2,-66.5,6.2,3.8,11.8,0,22.771,28.76,0,6/30/2023,SHAF-S4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10169,20230630-FREE-S1,20230630-FREE-S?,?,?,NaN,FREE,Shore,0.075,0.545,-0.008,NaN,0.05,0.545,0.05,NaN,NaN,34.27,NaN,NaN,NaN,NaN,40.6937,-86.76703,6,30,2023,FALSE,6/30/2023,NaN,13:40:06,6/30/2023,NaN,NaN,743.6,677.5,646.9,646916,0.31,643.6,0.128,0.107,0.182,-318.4,-25.12,-318.4,40.69373,-86.76698,187.3,104.2,8.14,-112.3,11.8,0,27.477,4.98,0,6/30/2023,FREE-S1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10170,20230630-FREE-S2,20230630-FREE-S?,?,?,NaN,FREE,Shore,0.0717,0.498,-0.008,NaN,0.05,0.498,0.05,NaN,NaN,21.23,NaN,NaN,NaN,NaN,40.66783,-86.75321,6,30,2023,FALSE,6/30/2023,NaN,14:41:40,6/30/2023,NaN,NaN,744.4,629.4,626.7,626731,0.3,626.5,0.729,0.718,1.034,-196.8,-16.17,-196.8,40.66786,-86.75323,182.7,77.6,8.26,-118.5,11.8,0,25.22,4.04,0,6/30/2023,FREE-S2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10171,20230630-FREE-S3,20230630-FREE-S?,?,?,NaN,FREE,Shore,0.0649,0.452,-0.005,0.0585,0.05,0.452,0.05,0.05,NaN,28.41,NaN,NaN,NaN,NaN,40.68073,-86.75205,6,30,2023,FALSE,6/30/2023,NaN,14:12:05,6/30/2023,NaN,NaN,743.9,622.3,619.1,619063,0.3,618.7,0.497,0.506,0.705,-244.7,-20.09,-244.7,40.68073,-86.75207,184.6,118.7,8.21,-115.7,11.8,0,25.272,2.55,0,6/30/2023,FREE-S3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10172,20230630-FREE-S4,20230630-FREE-S?,?,?,NaN,FREE,Shore,0.0999,0.696,-0.004,0.106,0.05,0.696,0.05,0.106,NaN,22.73,NaN,NaN,NaN,NaN,40.73089,-86.75802,6,30,2023,FALSE,6/30/2023,NaN,11:53:48,6/30/2023,NaN,NaN,743.9,691.2,695,694989,0.34,695.4,0.406,0.421,0.576,-561.1,-46.52,-561.1,40.73083,-86.758,190.6,126.6,7.84,-93.8,11.8,0,24.718,3.87,0,6/30/2023,FREE-S4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10173,20230630-FREE-S5,20230630-FREE-S?,?,?,NaN,FREE,Shore,0.0615,0.851,-0.007,0.0735,0.05,0.851,0.05,0.05,NaN,10.99,NaN,NaN,NaN,NaN,40.74553,-86.75727,6,30,2023,FALSE,6/30/2023,NaN,11:32:10,6/30/2023,NaN,NaN,743.5,687.5,702.5,702516,0.34,704,0.16,0.154,0.227,-390.4,-32.87,-390.4,40.7455,-86.75723,183.2,134.3,7.75,-88.4,11.8,0,23.879,2.13,0,6/30/2023,FREE-S5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10174,20230706-SALA-S1,20230706-SALA-S?,?,?,NaN,SALA,Shore,0.0261,3.259,-0.005,0.06,0.05,3.259,0.05,0.05,NaN,23.67,NaN,NaN,NaN,NaN,40.80332,-85.66524,7,6,2023,FALSE,7/6/2023,NaN,15:40:30,7/6/2023,NaN,NaN,738.6,502.4,466.6,466581,0.22,462.7,0.4,0.416,0.566,-328.8,-25.25,-328.8,40.80332,-85.66521,223.8,89.1,8.51,-132.9,11.8,0,29.023,2.84,0,7/6/2023,SALA-S1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10175,20230706-SALA-S2,20230706-SALA-S?,?,?,NaN,SALA,Shore,0.0387,3.454,-0.0075,0.042,0.05,3.454,0.05,0.05,NaN,22.47,NaN,NaN,NaN,NaN,40.7922,-85.66695,7,6,2023,FALSE,7/6/2023,NaN,15:13:23,7/6/2023,NaN,NaN,738.6,498.8,464.6,464633,0.22,460.9,0.376,0.385,0.533,-388.9,-29.95,-388.9,40.79226,-85.66698,223,86.6,8.49,-131.7,11.8,0,28.852,3.31,0,7/6/2023,SALA-S2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10176,20230706-SALA-S3,20230706-SALA-S?,?,?,NaN,SALA,Shore,0.0322,3.197,-0.01,0.057,0.05,3.197,0.05,0.05,NaN,25.46,NaN,NaN,NaN,NaN,40.77241,-85.63995,7,6,2023,FALSE,7/6/2023,NaN,11:22:04,7/6/2023,NaN,NaN,739,472,454.9,454925,0.22,453.1,0.535,0.529,0.758,-272,-21.66,-272,40.77258,-85.63994,229.7,221.1,8.12,-108.8,11.8,0,26.965,1.6,0,7/6/2023,SALA-S3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10177,20230706-SALA-S4,20230706-SALA-S?,?,?,NaN,SALA,Shore,0.035233333,3.154,-0.009333333,0.053,0.05,3.154,0.05,0.05,NaN,15.13,NaN,NaN,NaN,NaN,40.77753,-85.64613,7,6,2023,FALSE,7/6/2023,NaN,12:22:45,7/6/2023,NaN,NaN,739.1,1.3,1.3,1316,0,1.3,0.034,0.048,0.049,-219.4,-17.87,-219.4,40.7775,-85.64616,226.2,91.8,6.3,0.3,11.8,0,25.789,9.28,0,7/6/2023,SALA-S4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10178,20230706-SALA-S6,20230706-SALA-S?,?,?,NaN,SALA,Shore,NaN,NaN,NaN,0.0585,NaN,NaN,NaN,0.05,NaN,37.72,NaN,NaN,NaN,NaN,40.77908,-85.63494,7,6,2023,FALSE,7/6/2023,NaN,12:52:20,7/6/2023,NaN,NaN,739.2,493.8,462.6,462645,0.22,459.3,0.035,0.02,0.049,-369.7,-28.64,-369.7,40.77906,-85.63493,225.6,121.3,8.39,-125.8,11.8,0,28.524,3.08,0,7/6/2023,SALA-S6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10179,20230706-SALA-S7,20230706-SALA-S?,?,?,NaN,SALA,Shore,0.0424,3.003,-0.011,0.0405,0.05,3.003,0.05,0.05,NaN,23.64,NaN,NaN,NaN,NaN,40.77243,-85.60503,7,6,2023,FALSE,7/6/2023,NaN,13:53:20,7/6/2023,NaN,NaN,738.7,503.7,472.4,472381,0.23,469,0.456,0.451,0.646,-219.5,-17.02,-219.5,40.77243,-85.60505,232.1,67.7,8.53,-134.1,11.8,0,28.475,3.59,0,7/6/2023,SALA-S7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10180,20230706-SALA-S8,20230706-SALA-S?,?,?,NaN,SALA,Shore,0.0498,3.644,-0.012,0.0655,0.05,3.644,0.05,0.05,NaN,42.69,NaN,NaN,NaN,NaN,40.75119,-85.58153,7,6,2023,FALSE,7/6/2023,NaN,14:30:50,7/6/2023,NaN,NaN,738.6,566,538.3,538275,0.26,535.3,0.514,0.499,0.729,-275.5,-21.65,-275.5,40.75111,-85.58157,237.6,101.8,8.36,-123.3,11.8,0,27.697,2.94,0,7/6/2023,SALA-S8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10181,20230711-MISS-B1,20230711-MISS-B1,2101,1,5999,MISS,Boat,0.0169,3.861,-0.005,0.0385,0.05,3.861,0.05,0.05,NaN,35.71,NaN,NaN,NaN,NaN,40.680888,-85.889013,7,11,2023,FALSE,7/11/2023,NaN,11:52:10,7/11/2023,NaN,NaN,739.8,533.2,508.7,508673,0.24,506,0.102,0.091,0.145,-355.5,-28.03,-355.5,40.68071,-85.88892,243.7,123.2,8.42,-126.6,11.8,0,27.521,15.4,0,7/11/2023,MISS-B1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10182,20230711-MISS-B2,20230711-MISS-B2,2102,2,8861,MISS,Boat,0.0284,4.19,-0.012,0.0485,0.05,4.19,0.05,0.05,NaN,33.13,NaN,NaN,NaN,NaN,40.678037,-85.87621,7,11,2023,FALSE,7/11/2023,NaN,12:20:26,7/11/2023,NaN,NaN,739.8,539.4,518.6,518587,0.25,516.4,0.159,0.152,0.226,-393.7,-31.27,-393.7,40.67804,-85.87595,223.4,74.9,8.47,-129.5,11.8,0,27.102,5.89,0,7/11/2023,MISS-B2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10183,20230711-MISS-B3,20230711-MISS-B3,2103,3,9921,MISS,Boat,0.0093,4.656,-0.01,0.044,0.05,4.656,0.05,0.05,NaN,33.28,NaN,NaN,NaN,NaN,40.671594,-85.868559,7,11,2023,FALSE,7/11/2023,NaN,12:45:55,7/11/2023,NaN,NaN,739.9,552.2,532,532037,0.26,529.9,0.23,0.247,0.325,-328.4,-26.14,-328.4,40.67146,-85.86823,226.3,84.5,8.45,-128.2,11.8,0,26.986,4.69,0,7/11/2023,MISS-B3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10184,20230711-MISS-B4,20230711-MISS-B4,2104,4,10891,MISS,Boat,0.012,5.915,-0.01,0.061,0.05,5.915,0.05,0.05,NaN,21.51,NaN,NaN,NaN,NaN,40.663654,-85.864614,7,11,2023,FALSE,7/11/2023,NaN,13:24:50,7/11/2023,NaN,NaN,739.9,575.1,550.5,550480,0.26,547.8,0.195,0.205,0.277,-357.7,-28.29,-357.7,40.66347,-85.86474,225,108.9,8.44,-127.6,11.8,0,27.341,3.66,0,7/11/2023,MISS-B4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10185,20230711-MISS-B5,20230711-MISS-B5,2105,5,12821,MISS,Boat,0.0228,6.285,-0.007,0.09,0.05,6.285,0.05,0.05,NaN,34.53,NaN,NaN,NaN,NaN,40.66933,-85.845554,7,11,2023,FALSE,7/11/2023,NaN,13:49:59,7/11/2023,NaN,NaN,739.9,578.2,557.2,557215,0.27,555,0.196,0.201,0.278,-334.4,-26.62,-334.4,40.66883,-85.84644,222.1,104.2,8.32,-120.7,11.8,0,26.975,6.32,0,7/11/2023,MISS-B5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10186,20230711-MISS-B6,20230711-MISS-B6,2106,6,14351,MISS,Boat,0.0483,5.734,0.002,0.0855,0.05,5.734,0.05,0.05,NaN,30.10,NaN,NaN,NaN,NaN,40.674352,-85.830182,7,11,2023,FALSE,7/11/2023,NaN,14:07:37,7/11/2023,NaN,NaN,739.6,585.5,560.8,560751,0.27,558.1,0.345,0.347,0.489,-289.6,-22.91,-289.6,40.67433,-85.83083,223.7,115.8,8.29,-118.8,11.8,0,27.31,7.75,0,7/11/2023,MISS-B6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10187,20230711-MISS-B7,20230711-MISS-B7,2107,7,6411,MISS,Boat,0.0386,3.899,-0.008,0.05225,0.05,3.899,0.05,0.05,NaN,40.11,NaN,NaN,NaN,NaN,40.689432,-85.896206,7,11,2023,FALSE,7/11/2023,NaN,14:59:10,7/11/2023,NaN,NaN,739.6,532,510.9,510928,0.24,508.7,0.39,0.378,0.553,-233.2,-18.51,-233.2,40.68916,-85.8978,225.8,100.9,8.52,-132.3,11.8,0,27.158,8.02,0,7/11/2023,MISS-B7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10188,20230711-MISS-B8,20230711-MISS-B8,2108,8,5401,MISS,Boat,0.0142,3.386,-0.004,0.049,0.05,3.386,0.05,0.05,NaN,35.25,NaN,NaN,NaN,NaN,40.694126,-85.906412,7,11,2023,FALSE,7/11/2023,NaN,15:35:16,7/11/2023,NaN,NaN,739.8,526.2,499.7,499695,0.24,496.8,0.442,0.447,0.626,-454.1,-35.65,-454.1,40.69376,-85.90602,226.9,112.7,8.58,-136.2,11.8,0,27.774,8.5,0,7/11/2023,MISS-B8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10189,20230711-MISS-B9,20230711-MISS-B9,2109,9,4381,MISS,Boat,0.0312,3.459,-0.012,0.039,0.05,3.459,0.05,0.05,NaN,35.36,NaN,NaN,NaN,NaN,40.703916,-85.928926,7,11,2023,FALSE,7/11/2023,NaN,15:55:15,7/11/2023,NaN,NaN,739.4,523.9,507.6,507553,0.24,505.8,0.359,0.347,0.509,-382.6,-30.62,-382.6,40.70344,-85.92952,224.7,130.5,8.4,-125.1,11.8,0,26.686,6.88,0,7/11/2023,MISS-B9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10190,20230711-MISS-B10,20230711-MISS-B10,2110,10,2851,MISS,Boat,0.0143,3.464,-0.01,0.03975,0.05,3.464,0.05,0.05,NaN,36.89,NaN,NaN,NaN,NaN,40.69421,-85.918417,7,11,2023,FALSE,7/11/2023,NaN,16:31:51,7/11/2023,NaN,NaN,739.3,527.7,503.8,503777,0.24,501.2,0.219,0.23,0.31,-281.4,-22.2,-281.4,40.69402,-85.91879,226.2,121,8.51,-131.9,11.8,0,27.484,8.57,0,7/11/2023,MISS-B10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10191,20230713-SHAF-S2,20230713-SHAF-S?,?,?,NaN,SHAF,Shore,0.0421,1.48,-0.002,0.08475,0.05,1.48,0.05,0.05,0.003,38.95,NaN,NaN,NaN,NaN,40.808892,-86.794428,7,13,2023,FALSE,7/13/2023,NaN,11:20:02,7/13/2023,NaN,NaN,740.8,725.9,720.6,720631,0.35,720.1,0.17,0.185,0.242,-264.9,-21.69,-264.9,40.80878,-86.79464,195.2,98.1,8.01,-105.7,11.8,0,25.384,6.66,0,7/13/2023,SHAF-S2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10192,20230713-SHAF-S3,20230713-SHAF-S?,?,?,NaN,SHAF,Shore,0.0156,0.511,-0.008,0.11225,0.05,0.511,0.05,0.11225,0.026,94.53,NaN,NaN,NaN,NaN,40.823616,-86.794668,7,13,2023,FALSE,7/13/2023,NaN,12:00:43,7/13/2023,NaN,NaN,740.6,632.6,628.7,628698,0.3,628.3,0.083,0.069,0.118,-308.3,-25.29,-308.3,40.82383,-86.79459,195.6,82.2,8.01,-105.8,11.8,0,25.321,6.52,0,7/13/2023,SHAF-S3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10193,20230713-SHAF-S4,20230713-SHAF-S?,?,?,NaN,SHAF,Shore,4.6784,0.04,1.44,36.992,4.6784,0.05,1.44,36.992,0.287,45.44,NaN,NaN,NaN,NaN,40.84342,-86.817579,7,13,2023,FALSE,7/13/2023,NaN,12:47:05,7/13/2023,NaN,NaN,740.5,748.1,752.8,752792,0.37,753.3,0.072,0.064,0.102,-290.5,-24.1,-290.5,40.84339,-86.81744,198.5,-108.4,7.43,-71.3,11.8,0,24.674,31.86,0,7/13/2023,SHAF-S4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10194,20230713-FREE-S1,20230713-FREE-S?,?,?,NaN,FREE,Shore,0.048,0.496,-0.01,0.0715,0.05,0.496,0.05,0.05,0.067,66.63,NaN,NaN,NaN,NaN,40.693818,-86.766985,7,13,2023,FALSE,7/13/2023,NaN,14:01:00,7/13/2023,NaN,NaN,741.3,683.2,649.3,649296,0.31,645.6,0.159,0.174,0.225,-288.5,-22.65,-288.5,40.69366,-86.76704,169.5,71.6,8.13,-113.6,11.8,0,27.734,8.64,0,7/13/2023,FREE-S1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10195,20230713-FREE-S2,20230713-FREE-S?,?,?,NaN,FREE,Shore,0.0945,0.261,-0.005,0.0585,0.05,0.261,0.05,0.05,0.074,51.99,NaN,NaN,NaN,NaN,40.666174,-86.75294,7,13,2023,FALSE,7/13/2023,NaN,9:43:58,7/13/2023,NaN,NaN,741.5,642.3,636.1,636087,0.31,635.4,0.089,0.097,0.126,-302.5,-24.72,-302.5,40.66581,-86.75294,196.2,226.4,6.09,7.9,11.8,0,25.512,5,0,7/13/2023,FREE-S2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10196,20230713-FREE-S3,20230713-FREE-S?,?,?,NaN,FREE,Shore,0.1069,0.253,-0.012,0.086,0.1069,0.253,0.05,0.05,0.014,56.17,NaN,NaN,NaN,NaN,40.680702,-86.75201,7,13,2023,FALSE,7/13/2023,NaN,10:11:45,7/13/2023,NaN,NaN,741.4,655.2,634.9,634886,0.31,632.7,0.101,0.1,0.144,-292.2,-23.38,-292.2,40.68074,-86.75208,186.8,94.9,7.73,-89.4,11.8,0,26.673,6.97,0,7/13/2023,FREE-S3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
